Pedagogical_Order	Topic	Subtopic	Description	Chapter	Section	Educational_Level	Depth_Level	Domain	Difficulty	Duration_Hours	Is_Core	MCAT_Relevant	Prerequisites	Learning_Objectives	Assessment_Methods	Source_Books
1798	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 4 within quantum physics	Quantum Physics	Section 4	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics_root_28_mod_2	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics
1799	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 4 within quantum physics	Quantum Physics	Section 4	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics_root_28_mod_2	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics
1800	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 5 within quantum physics	Quantum Physics	Section 5	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics-bundle_root_28_mod_3	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics-bundle
1801	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 5 within quantum physics	Quantum Physics	Section 5	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics-bundle_root_28_mod_3	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics-bundle
1802	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 5 within quantum physics	Quantum Physics	Section 5	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics_root_28_mod_3	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics
1803	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 5 within quantum physics	Quantum Physics	Section 5	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics_root_28_mod_3	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics
1804	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 6 within quantum physics	Quantum Physics	Section 6	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics-bundle_root_28_mod_4	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics-bundle
1805	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 6 within quantum physics	Quantum Physics	Section 6	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics-bundle_root_28_mod_4	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics-bundle
1806	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 6 within quantum physics	Quantum Physics	Section 6	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics_root_28_mod_4	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics
1807	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 6 within quantum physics	Quantum Physics	Section 6	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics_root_28_mod_4	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics
1808	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 7 within quantum physics	Quantum Physics	Section 7	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics-bundle_root_28_mod_5	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics-bundle
1809	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 7 within quantum physics	Quantum Physics	Section 7	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics-bundle_root_28_mod_5	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics-bundle
1810	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 7 within quantum physics	Quantum Physics	Section 7	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics_root_28_mod_5	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics
1811	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 7 within quantum physics	Quantum Physics	Section 7	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics_root_28_mod_5	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics
1812	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 8 within quantum physics	Quantum Physics	Section 8	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics-bundle_root_28_mod_6	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics-bundle
1813	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 8 within quantum physics	Quantum Physics	Section 8	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics-bundle_root_28_mod_6	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics-bundle
1814	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 8 within quantum physics	Quantum Physics	Section 8	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics_root_28_mod_6	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics
1815	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 8 within quantum physics	Quantum Physics	Section 8	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics_root_28_mod_6	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics
1816	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 9 within quantum physics	Quantum Physics	Section 9	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics-bundle_root_28_mod_7	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics-bundle
1817	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 9 within quantum physics	Quantum Physics	Section 9	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics-bundle_root_28_mod_7	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics-bundle
1818	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 9 within quantum physics	Quantum Physics	Section 9	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics_root_28_mod_7	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics
1819	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 9 within quantum physics	Quantum Physics	Section 9	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics_root_28_mod_7	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics
1820	Radiation and Spectra (Intermediate)	Radiation and Spectra (Intermediate)	Comprehensive study of radiation and spectra concepts	Radiation and Spectra		undergraduate	2	general	2	6	Elective	No		Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-astronomy
1821	General Concepts	General Concepts	Detailed study of section 1 within radiation and spectra	Radiation and Spectra	Section 1	undergraduate	3	general	2	2	Elective	No	osbooks-astronomy_root_4	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-astronomy
1822	General Concepts	General Concepts	Detailed study of section 2 within radiation and spectra	Radiation and Spectra	Section 2	undergraduate	3	general	2	2	Elective	No	osbooks-astronomy_root_4_mod_0	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-astronomy
1823	General Concepts	General Concepts	Detailed study of section 3 within radiation and spectra	Radiation and Spectra	Section 3	undergraduate	3	general	2	2	Elective	No	osbooks-astronomy_root_4_mod_1	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-astronomy
1824	General Concepts	General Concepts	Detailed study of section 4 within radiation and spectra	Radiation and Spectra	Section 4	undergraduate	3	general	2	2	Elective	No	osbooks-astronomy_root_4_mod_2	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-astronomy
1825	General Concepts	General Concepts	Detailed study of section 5 within radiation and spectra	Radiation and Spectra	Section 5	undergraduate	3	general	2	2	Elective	No	osbooks-astronomy_root_4_mod_3	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-astronomy
1826	General Concepts	General Concepts	Detailed study of section 6 within radiation and spectra	Radiation and Spectra	Section 6	undergraduate	3	general	2	2	Elective	No	osbooks-astronomy_root_4_mod_4	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-astronomy
1827	General Concepts	General Concepts	Detailed study of section 7 within radiation and spectra	Radiation and Spectra	Section 7	undergraduate	3	general	2	2	Elective	No	osbooks-astronomy_root_4_mod_5	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-astronomy
1828	Radioactivity and Nuclear Physics (Intermediate)	Radioactivity and Nuclear Physics (Intermediate)	Comprehensive study of radioactivity and nuclear physics concepts	Radioactivity and Nuclear Physics		undergraduate	2	modern_physics	3	6	Elective	No		Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics-bundle
1829	Radioactivity and Nuclear Physics (Intermediate)	Radioactivity and Nuclear Physics (Intermediate)	Comprehensive study of radioactivity and nuclear physics concepts	Radioactivity and Nuclear Physics		undergraduate	2	modern_physics	3	6	Elective	No	osbooks-college-physics-bundle_root_30	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics-bundle
1830	Radioactivity and Nuclear Physics (Intermediate)	Radioactivity and Nuclear Physics (Intermediate)	Comprehensive study of radioactivity and nuclear physics concepts	Radioactivity and Nuclear Physics		undergraduate	2	modern_physics	3	6	Elective	No	osbooks-college-physics-bundle_root_30	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics
1831	Radioactivity and Nuclear Physics (Intermediate)	Radioactivity and Nuclear Physics (Intermediate)	Comprehensive study of radioactivity and nuclear physics concepts	Radioactivity and Nuclear Physics		undergraduate	2	modern_physics	3	6	Elective	No	osbooks-college-physics_root_30	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics
1832	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 1 within radioactivity and nuclear physics	Radioactivity and Nuclear Physics	Section 1	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics_root_30	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics-bundle
1833	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 1 within radioactivity and nuclear physics	Radioactivity and Nuclear Physics	Section 1	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics-bundle_root_30_mod_7	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics-bundle
1834	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 1 within radioactivity and nuclear physics	Radioactivity and Nuclear Physics	Section 1	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics-bundle_root_30_mod_7	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics
1835	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 1 within radioactivity and nuclear physics	Radioactivity and Nuclear Physics	Section 1	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics_root_30_mod_7	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics
1836	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 2 within radioactivity and nuclear physics	Radioactivity and Nuclear Physics	Section 2	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics-bundle_root_30_mod_0	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics-bundle
1837	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 2 within radioactivity and nuclear physics	Radioactivity and Nuclear Physics	Section 2	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics-bundle_root_30_mod_0	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics-bundle
1838	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 2 within radioactivity and nuclear physics	Radioactivity and Nuclear Physics	Section 2	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics_root_30_mod_0	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics
1839	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 2 within radioactivity and nuclear physics	Radioactivity and Nuclear Physics	Section 2	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics_root_30_mod_0	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics
1840	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 3 within radioactivity and nuclear physics	Radioactivity and Nuclear Physics	Section 3	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics-bundle_root_30_mod_1	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics-bundle
1841	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 3 within radioactivity and nuclear physics	Radioactivity and Nuclear Physics	Section 3	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics-bundle_root_30_mod_1	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics-bundle
1842	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 3 within radioactivity and nuclear physics	Radioactivity and Nuclear Physics	Section 3	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics_root_30_mod_1	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics
1843	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 3 within radioactivity and nuclear physics	Radioactivity and Nuclear Physics	Section 3	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics_root_30_mod_1	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics
1844	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 4 within radioactivity and nuclear physics	Radioactivity and Nuclear Physics	Section 4	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics-bundle_root_30_mod_2	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics-bundle
1845	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 4 within radioactivity and nuclear physics	Radioactivity and Nuclear Physics	Section 4	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics-bundle_root_30_mod_2	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics-bundle
1846	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 4 within radioactivity and nuclear physics	Radioactivity and Nuclear Physics	Section 4	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics_root_30_mod_2	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics
1847	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 4 within radioactivity and nuclear physics	Radioactivity and Nuclear Physics	Section 4	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics_root_30_mod_2	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics
1848	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 5 within radioactivity and nuclear physics	Radioactivity and Nuclear Physics	Section 5	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics-bundle_root_30_mod_3	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics-bundle
1849	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 5 within radioactivity and nuclear physics	Radioactivity and Nuclear Physics	Section 5	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics-bundle_root_30_mod_3	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics-bundle
1850	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 5 within radioactivity and nuclear physics	Radioactivity and Nuclear Physics	Section 5	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics_root_30_mod_3	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics
1851	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 5 within radioactivity and nuclear physics	Radioactivity and Nuclear Physics	Section 5	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics_root_30_mod_3	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics
1852	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 6 within radioactivity and nuclear physics	Radioactivity and Nuclear Physics	Section 6	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics-bundle_root_30_mod_4	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics-bundle
1853	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 6 within radioactivity and nuclear physics	Radioactivity and Nuclear Physics	Section 6	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics-bundle_root_30_mod_4	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics-bundle
1854	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 6 within radioactivity and nuclear physics	Radioactivity and Nuclear Physics	Section 6	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics_root_30_mod_4	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics
1855	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 6 within radioactivity and nuclear physics	Radioactivity and Nuclear Physics	Section 6	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics_root_30_mod_4	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics
1856	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 7 within radioactivity and nuclear physics	Radioactivity and Nuclear Physics	Section 7	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics-bundle_root_30_mod_5	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics-bundle
1857	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 7 within radioactivity and nuclear physics	Radioactivity and Nuclear Physics	Section 7	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics-bundle_root_30_mod_5	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics-bundle
1858	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 7 within radioactivity and nuclear physics	Radioactivity and Nuclear Physics	Section 7	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics_root_30_mod_5	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics
1859	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 7 within radioactivity and nuclear physics	Radioactivity and Nuclear Physics	Section 7	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics_root_30_mod_5	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics
1860	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 8 within radioactivity and nuclear physics	Radioactivity and Nuclear Physics	Section 8	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics-bundle_root_30_mod_6	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics-bundle
1861	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 8 within radioactivity and nuclear physics	Radioactivity and Nuclear Physics	Section 8	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics-bundle_root_30_mod_6	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics-bundle
1862	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 8 within radioactivity and nuclear physics	Radioactivity and Nuclear Physics	Section 8	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics_root_30_mod_6	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics
1863	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 8 within radioactivity and nuclear physics	Radioactivity and Nuclear Physics	Section 8	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-college-physics_root_30_mod_6	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-college-physics
1864	Relativity (Intermediate)	Relativity (Intermediate)	Comprehensive study of relativity concepts	Relativity		undergraduate	2	modern_physics	3	7	Elective	No		Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-university-physics-bundle
1865	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 1 within relativity	Relativity	Section 1	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-university-physics-bundle_root_6	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-university-physics-bundle
1866	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 2 within relativity	Relativity	Section 2	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-university-physics-bundle_root_6_mod_0	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-university-physics-bundle
1867	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 3 within relativity	Relativity	Section 3	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-university-physics-bundle_root_6_mod_1	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-university-physics-bundle
1868	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 4 within relativity	Relativity	Section 4	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-university-physics-bundle_root_6_mod_2	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-university-physics-bundle
1869	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 5 within relativity	Relativity	Section 5	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-university-physics-bundle_root_6_mod_3	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-university-physics-bundle
1870	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 6 within relativity	Relativity	Section 6	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-university-physics-bundle_root_6_mod_4	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-university-physics-bundle
1871	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 7 within relativity	Relativity	Section 7	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-university-physics-bundle_root_6_mod_5	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-university-physics-bundle
1872	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 8 within relativity	Relativity	Section 8	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-university-physics-bundle_root_6_mod_6	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-university-physics-bundle
1873	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 9 within relativity	Relativity	Section 9	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-university-physics-bundle_root_6_mod_7	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-university-physics-bundle
1874	Modern Physics Concepts	Modern Physics Concepts	Detailed study of section 10 within relativity	Relativity	Section 10	undergraduate	3	modern_physics	3	2	Elective	No	osbooks-university-physics-bundle_root_6_mod_8	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Laboratory work; Research projects	osbooks-university-physics-bundle
